StockID,Actual_Slope_Angle,Predicted_Slope_Angle,Actual_Duration,Predicted_Duration
VOD.JO,85.27433,87.80295,5.0,5.0002537
ABG.JO,-89.71738,-89.66509,5.0,4.9644957
AGL.JO,-89.876785,-89.841286,5.0,4.9964714
AMS.JO,-89.9555,-89.94613,5.0,4.988601
APN.JO,-89.387115,-88.74933,5.0,4.9807167
BTI.JO,88.79542,89.70001,5.0,4.978005
BVT.JO,86.42178,88.504166,5.0,4.9981914
CLS.JO,-89.833374,-89.80766,5.0,4.9940157
CPI.JO,89.935455,89.94146,5.0,4.9682875
DSY.JO,-89.59926,-89.514824,5.0,5.00266
EXX.JO,-89.80599,-89.75899,5.0,4.9851193
FSR.JO,-89.523705,-89.40372,5.0,4.905798
GFI.JO,89.60792,89.61575,5.0,4.984086
GLN.JO,-89.5257,-89.43835,5.0,4.9857907
GRT.JO,-77.718254,-57.00887,5.0,5.007387
HAR.JO,-89.10322,-88.56249,5.0,4.979338
IMP.JO,-89.55892,-89.3984,5.0,4.9900603
INL.JO,-89.06787,-88.96004,5.0,5.0024076
INP.JO,-88.88511,-88.72059,5.0,5.002057
KIO.JO,-89.940544,-89.932,5.0,4.996451
MNP.JO,-89.04786,-81.193954,5.0,4.981414
MRP.JO,-89.10729,-89.02602,5.0,4.998757
MTN.JO,-89.467636,-89.45532,5.0,5.0002217
NED.JO,-89.74504,-89.67527,5.0,4.9775867
NPN.JO,-89.98529,-89.979454,5.0,4.9964523
NRP.JO,-74.87563,-82.243484,5.0,4.9895463
REM.JO,-89.18367,-88.92632,5.0,4.9875326
RLO.JO,-88.433495,-87.9267,5.0,4.996783
SBK.JO,-89.81912,-89.784256,5.0,4.979977
SHP.JO,-89.79323,-89.76885,5.0,4.9896526
SLM.JO,-82.19129,-78.678055,5.0,5.004593
SOL.JO,-89.79921,-89.73085,5.0,4.983708
VOD.JO,85.27433,87.80203,5.0,4.999587
ABG.JO,89.014336,-89.64787,5.0,4.9461813
AGL.JO,89.84716,-89.11693,5.0,4.9666758
AMS.JO,89.85082,-89.60709,5.0,4.9693117
APN.JO,-89.86015,89.28916,5.0,4.973674
BTI.JO,88.526054,89.90288,5.0,4.9687696
BVT.JO,81.249954,88.5681,5.0,4.998944
CLS.JO,-89.40185,-89.62504,5.0,4.9677424
CPI.JO,-89.78951,89.962845,5.0,4.9882135
DSY.JO,88.718185,-89.51324,5.0,5.0036793
EXX.JO,89.538704,-89.75769,5.0,4.990258
FSR.JO,87.149284,-89.38238,5.0,4.89337
GFI.JO,89.89971,89.625435,5.0,4.9891706
GLN.JO,-87.727516,-89.43759,5.0,4.987053
GRT.JO,83.358185,-56.43668,5.0,5.00797
HAR.JO,89.679474,-88.4731,5.0,4.9888597
IMP.JO,89.361984,88.86012,5.0,4.9693494
INL.JO,88.55257,-88.95731,5.0,5.0033374
INP.JO,88.4302,-88.71547,5.0,5.003373
KIO.JO,89.91951,-89.89298,5.0,4.966099
MNP.JO,-89.91579,89.65167,5.0,4.9704075
MRP.JO,89.6654,-88.97009,5.0,4.9993677
