Date,Value
15/07/2011,13556.94
14/07/2011,13583.83
13/07/2011,13527.23
12/7/2011,13454.51
11/7/2011,13552
8/7/2011,13599.93
7/7/2011,13693.39
6/7/2011,13717.43
5/7/2011,13777.01
4/7/2011,13671.19
1/7/2011,13634.31
30/06/2011,13547.59
29/06/2011,13496.37
28/06/2011,13306.43
27/06/2011,13107.27
24/06/2011,13101.67
23/06/2011,13121.53
22/06/2011,13308.5
21/06/2011,13381.74
20/06/2011,13283.94
15/06/2011,13516.53
14/06/2011,13615.99
13/06/2011,13474.24
10/6/2011,13516.09
9/6/2011,13570.57
8/6/2011,13422.53
7/6/2011,13477.58
6/6/2011,13399.23
3/6/2011,13449.28
2/6/2011,13600.17
1/6/2011,13652.58
31/05/2011,13731.3
30/05/2011,13664.98
27/05/2011,13680.5
26/05/2011,13618.46
25/05/2011,13374.8
24/05/2011,13339.44
23/05/2011,13165.98
20/05/2011,13645.02
19/05/2011,13618.08
17/05/2011,13614.6
16/05/2011,13380.55
13/05/2011,13458.88
12/5/2011,13335.96
11/5/2011,13590.25
10/5/2011,13536.21
9/5/2011,13401.88
6/5/2011,13305.13
5/5/2011,13286.79
4/5/2011,13488.17
3/5/2011,13603.5
29/04/2011,13540.61
28/04/2011,13537.26
26/04/2011,13783.07
21/04/2011,13764.4
20/04/2011,13539.07
19/04/2011,13242.72
18/04/2011,13351.48
15/04/2011,13440.94
14/04/2011,13530.17
13/04/2011,13680.73
12/4/2011,13584.98
11/4/2011,13664.72
8/4/2011,13801.85
7/4/2011,13917.55
6/4/2011,13861.15
5/4/2011,13773.7
4/4/2011,13825.39
1/4/2011,13681.31
31/03/2011,13670.37
30/03/2011,13687.51
29/03/2011,13309.41
28/03/2011,13122.21
25/03/2011,13086.18
24/03/2011,13047.72
23/03/2011,13138.54
22/03/2011,12954.16
18/03/2011,12670.96
17/03/2011,12556.15
16/03/2011,12501.65
15/03/2011,12551.34
14/03/2011,12859.82
11/3/2011,12728.3
10/3/2011,12711.12
9/3/2011,12727.41
8/3/2011,12640.62
7/3/2011,12619.46
4/3/2011,12858.75
3/3/2011,12841.36
2/3/2011,12863.78
1/3/2011,12936.14
28/02/2011,12888.89
25/02/2011,12687.18
24/02/2011,12640.65
23/02/2011,12923.57
22/02/2011,13060.26
21/02/2011,13128.38
18/02/2011,13093.29
17/02/2011,13138.58
16/02/2011,13065.66
15/02/2011,13112.95
14/02/2011,13131.35
11/2/2011,13085.35
10/2/2011,12916.06
9/2/2011,13016.11
8/2/2011,13072.05
7/2/2011,13232.32
4/2/2011,13366.66
3/2/2011,13414.54
2/2/2011,13420.6
1/2/2011,13447.89
31/01/2011,13362.15
28/01/2011,13503.82
27/01/2011,13752.13
26/01/2011,13688.36
25/01/2011,13541.27
24/01/2011,13623.46
21/01/2011,13773.14
20/01/2011,13715.67
19/01/2011,13962.41
18/01/2011,13968.76
17/01/2011,13984.46
14/01/2011,14147.27
13/01/2011,14133.32
12/1/2011,14113.36
11/1/2011,14012.45
10/1/2011,13974.89
7/1/2011,13958.61
6/1/2011,14056.32
5/1/2011,14064.47
4/1/2011,14033.04
3/1/2011,14015.1
31/12/2010,13957.21
30/12/2010,13808.67
29/12/2010,13812.37
28/12/2010,13706.72
24/12/2010,13665.5
23/12/2010,13619.17
22/12/2010,13627.77
21/12/2010,13488.9
20/12/2010,13497.21
17/12/2010,13399.48
15/12/2010,13468.38
14/12/2010,13247.13
13/12/2010,13229.55
10/12/2010,13391.92
9/12/2010,13509.37
8/12/2010,13401.26
7/12/2010,13379.9
6/12/2010,13259.88
3/12/2010,13209.36
2/12/2010,13277.75
1/12/2010,13193.63
30/11/2010,13089.8
29/11/2010,13444
26/11/2010,13374.27
25/11/2010,13405.93
24/11/2010,13263.93
23/11/2010,13330.5
22/11/2010,13388.87
19/11/2010,13478.19
18/11/2010,13685.98
17/11/2010,13469.89
16/11/2010,13392.81
15/11/2010,13615.7
12/11/2010,13665.06
11/11/2010,13649.93
10/11/2010,13793.25
9/11/2010,13822.76
8/11/2010,13700.45
5/11/2010,13647.06
4/11/2010,13699.75
3/11/2010,13618.06
2/11/2010,13627.94
1/11/2010,13636.67
29/10/2010,13464.62
28/10/2010,13381.8
27/10/2010,13410.86
26/10/2010,13377.56
25/10/2010,13471.18
22/10/2010,13488.8
21/10/2010,13671.73
20/10/2010,13526.86
19/10/2010,13545.5
18/10/2010,13531.22
15/10/2010,13531.42
14/10/2010,13587.83
13/10/2010,13526.29
12/10/2010,13271.46
11/10/2010,13183.63
8/10/2010,13147.3
7/10/2010,13410.12
6/10/2010,13547.57
5/10/2010,13315.45
4/10/2010,13246.42
1/10/2010,13302.13
30/09/2010,13387.81
29/09/2010,13474.26
28/09/2010,13458.71
27/09/2010,13460.51
23/09/2010,13094.41
22/09/2010,13123.16
21/09/2010,13052.13
20/09/2010,12882.16
17/09/2010,12892.29
16/09/2010,12872.54
15/09/2010,12891.71
14/09/2010,12901.83
13/09/2010,13007.03
10/9/2010,12754.99
9/9/2010,12704.94
8/9/2010,12477.12
7/9/2010,12577.06
6/9/2010,12761.31
3/9/2010,12721.33
2/9/2010,12716.57
1/9/2010,12660.16
31/08/2010,12376.95
30/08/2010,12432.55
27/08/2010,12217.74
26/08/2010,12200.22
25/08/2010,12177.19
24/08/2010,12381.9
23/08/2010,12369.55
20/08/2010,12509.05
19/08/2010,12574.74
18/08/2010,12412.66
17/08/2010,12595.49
16/08/2010,12527.97
13/08/2010,12542.13
12/8/2010,12476.47
11/8/2010,12617.84
10/8/2010,12978.13
6/8/2010,13258.28
5/8/2010,13413.81
4/8/2010,13394.52
3/8/2010,13505.05
2/8/2010,13692.61
30/07/2010,13508.44
29/07/2010,13885.88
28/07/2010,13777.15
27/07/2010,13970.32
26/07/2010,13984.92
23/07/2010,13852.49
22/07/2010,13754.61
21/07/2010,13596.87
20/07/2010,13312.67
19/07/2010,13517.1
16/07/2010,13639.37
15/07/2010,13588.03
14/07/2010,13475.84
13/07/2010,13144.48
12/7/2010,12994.06
9/7/2010,13027.22
8/7/2010,12926.68
7/7/2010,12714
6/7/2010,12497.42
5/7/2010,12205.91
2/7/2010,12114.53
1/7/2010,12184.38
30/06/2010,12248.74
29/06/2010,12387.17
28/06/2010,12484.68
25/06/2010,12616.21
24/06/2010,12724.72
23/06/2010,12741.02
22/06/2010,12745.17
21/06/2010,12663.66
18/06/2010,12503.74
17/06/2010,12786.51
15/06/2010,12592.8
14/06/2010,12521.3
11/6/2010,12377.21
10/6/2010,12445.71
9/6/2010,12513.15
8/6/2010,12242.46
7/6/2010,12340.85
4/6/2010,12658.68
3/6/2010,12898.22
2/6/2010,12853.49
1/6/2010,12665.2
31/05/2010,12833.21
28/05/2010,12983.09
27/05/2010,12976.67
26/05/2010,12824.62
25/05/2010,12622.85
24/05/2010,12991.16
21/05/2010,12675.95
20/05/2010,13043.03
19/05/2010,13269.68
18/05/2010,13322.5
17/05/2010,13182.58
14/05/2010,13506.83
13/05/2010,13828.36
12/5/2010,13663.35
11/5/2010,13503.57
10/5/2010,13406.87
7/5/2010,12948
6/5/2010,13486.18
5/5/2010,13423.79
4/5/2010,13986.42
3/5/2010,14108.18
30/04/2010,13964.24
29/04/2010,13870.49
28/04/2010,13872.34
26/04/2010,14108.31
23/04/2010,13823.5
22/04/2010,13846.37
21/04/2010,13982.87
20/04/2010,13942.81
19/04/2010,13748.67
16/04/2010,14039.37
15/04/2010,14082.54
14/04/2010,14041.87
13/04/2010,13971.65
12/4/2010,14013.26
9/4/2010,13954.15
8/4/2010,13910.41
7/4/2010,14162.89
6/4/2010,14301.48
1/4/2010,14181.77
31/03/2010,14193.57
30/03/2010,14145.68
29/03/2010,14036.95
26/03/2010,14084.89
25/03/2010,14189.33
24/03/2010,14050.2
23/03/2010,14122.77
19/03/2010,14212.08
18/03/2010,14262.18
17/03/2010,14183.55
16/03/2010,13816.78
15/03/2010,13801.91
12/3/2010,13837.62
11/3/2010,13777.5
10/3/2010,13720.93
9/3/2010,13545.13
8/3/2010,13827.81
5/3/2010,13880.76
4/3/2010,13781.12
3/3/2010,13709.15
2/3/2010,13595.31
1/3/2010,13358.68
26/02/2010,13193.55
25/02/2010,13253.15
24/02/2010,13179.38
23/02/2010,13347.97
22/02/2010,13414.37
19/02/2010,13395.94
18/02/2010,13411.01
17/02/2010,13377.1
16/02/2010,13293.55
15/02/2010,13095.6
12/2/2010,13172.35
11/2/2010,13338.18
10/2/2010,13392.86
9/2/2010,13184.64
8/2/2010,13040.67
5/2/2010,13115.21
4/2/2010,13436.57
3/2/2010,13466.79
2/2/2010,13431.08
1/2/2010,13357.95
29/01/2010,13351.71
28/01/2010,13332.41
27/01/2010,13099.47
26/01/2010,13059.49
25/01/2010,13242.32
22/01/2010,13180.88
21/01/2010,13249.7
20/01/2010,13270.48
19/01/2010,13061.04
18/01/2010,13016.03
15/01/2010,12970.05
14/01/2010,13075.51
13/01/2010,12859.8
12/1/2010,12779.78
11/1/2010,12799.25
8/1/2010,12857.64
7/1/2010,12835.36
6/1/2010,12947.62
5/1/2010,12925.23
4/1/2010,12826.44
31/12/2009,12839.15
