StockID,Actual_Slope_Angle,Predicted_Slope_Angle,Actual_Duration,Predicted_Duration
HAR.JO,-88.245476,-89.78823,1.0,1.0401784
KIO.JO,89.81682,-89.80597,1.0,1.0395482
APN.JO,89.90327,-89.801155,1.0,1.0503516
IMP.JO,-89.93448,-89.78725,1.0,1.0402105
RLO.JO,89.76424,-89.78722,1.0,1.0505618
GLN.JO,89.56039,-89.77974,1.0,1.0404443
ABG.JO,87.46881,-89.77714,1.0,1.0405217
KIO.JO,-89.71095,-89.80918,1.0,1.0394213
CPI.JO,-89.96742,-89.795815,1.0,1.0399224
FSR.JO,-88.93948,-89.77406,2.0,1.1418554
BTI.JO,89.60711,-89.74678,1.0,1.041307
CLS.JO,-89.64228,-89.79391,1.0,1.0399883
GRT.JO,-88.32018,-89.728065,1.0,1.22508
BVT.JO,89.548935,-89.77739,1.0,1.0405143
SHP.JO,-89.87947,-89.78857,1.0,1.0401675
RLO.JO,87.47259,-89.6785,2.0,1.1409423
MTN.JO,87.18241,-89.78491,1.0,1.0402846
GLN.JO,-88.56776,-89.783455,1.0,1.0403306
SOL.JO,89.96286,-89.69832,1.0,1.0422332
DSY.JO,-88.36248,-89.80101,2.0,1.0397354
BVT.JO,89.39126,-89.77447,1.0,1.0507624
KIO.JO,89.967674,-89.71488,1.0,1.0419521
KIO.JO,88.11731,-89.76425,1.0,1.0408797
FSR.JO,-76.94338,-89.78635,2.0,1.0402391
FSR.JO,87.032074,-89.79974,2.0,1.0625095
FSR.JO,86.86305,-89.710014,1.0,1.1252159
AMS.JO,-89.24342,-89.778366,1.0,1.0404853
VOD.JO,88.2243,-89.73166,1.0,1.1248099
AMS.JO,-89.93083,-89.78274,1.0,1.0403527
IMP.JO,-44.914307,-89.78556,1.0,1.0402642
GFI.JO,89.72985,-89.79777,1.0,1.0398533
NED.JO,86.96984,-89.79424,1.0,1.039977
CPI.JO,89.85191,-89.77518,1.0,1.0405788
GFI.JO,89.21696,-89.77723,1.0,1.040519
SLM.JO,-89.31689,-89.779816,1.0,1.040442
RLO.JO,88.5021,-89.652245,2.0,1.215954
ABG.JO,89.75022,-89.77202,1.0,1.0406687
NPN.JO,89.97849,-89.823074,1.0,1.0388206
SOL.JO,89.67568,-89.78564,1.0,1.0402619
HAR.JO,86.875885,-89.798546,1.0,1.0502212
VOD.JO,89.50801,-89.77471,1.0,1.0405922
INL.JO,89.48927,-89.778336,1.0,1.0404861
EXX.JO,-89.62829,-89.78053,1.0,1.0502305
REM.JO,-89.08687,-89.80573,1.0,1.0620353
MTN.JO,-89.81894,-89.78954,1.0,1.0401354
DSY.JO,89.194115,-89.78569,2.0,1.0402603
INL.JO,86.05463,-89.83595,1.0,1.1048926
VOD.JO,-86.93104,-89.783,1.0,1.0403448
MTN.JO,-89.405235,-89.779755,1.0,1.0404439
INP.JO,-82.9211,-89.84668,1.0,1.1252663
NED.JO,88.71077,-89.77403,1.0,1.0406116
INL.JO,-89.2816,-89.7942,1.0,1.0505416
CLS.JO,89.39554,-89.715126,1.0,1.1251256
CPI.JO,89.86996,-89.448654,1.0,1.0444249
SOL.JO,-89.89902,-89.78647,1.0,1.0402354
CPI.JO,-89.960754,-89.87378,1.0,1.0355058
MTN.JO,89.5243,-89.757935,1.0,1.1562783
AMS.JO,-89.93651,-89.809456,1.0,1.0394104
GLN.JO,89.21103,-89.78466,1.0,1.0402926
BTI.JO,-89.8784,-89.59191,1.0,1.0434952
IMP.JO,-89.10707,-89.7884,1.0,1.040173
APN.JO,-89.48654,-89.74716,1.0,1.0412983
HAR.JO,89.665565,-89.78991,2.0,1.0401235
BTI.JO,89.969864,-89.81679,1.0,1.0391035
GLN.JO,89.745346,-89.79109,1.0,1.040084
SBK.JO,89.58032,-89.78397,1.0,1.0403143
MTN.JO,-75.94825,-89.78519,1.0,1.0402762
NED.JO,89.45461,-89.77233,1.0,1.0406599
BTI.JO,89.662796,-89.800804,1.0,1.0397433
NPN.JO,89.98079,-89.720985,1.0,1.0418402
REM.JO,-89.75393,-89.78354,1.0,1.0403278
SBK.JO,-89.77887,-89.800514,1.0,1.0397539
NED.JO,-89.785095,-89.79143,1.0,1.0400726
DSY.JO,88.36197,-89.76509,1.0,1.0408576
SOL.JO,-89.941345,-89.781815,1.0,1.0403812
CLS.JO,-87.30982,-89.796745,2.0,1.2013454
AGL.JO,89.09034,-89.79209,1.0,1.0400503
MTN.JO,89.303345,-89.785255,1.0,1.0402739
IMP.JO,89.47747,-89.767494,1.0,1.0407932
AMS.JO,-89.88051,-89.87521,1.0,1.0353726
SLM.JO,88.24464,-89.79064,1.0,1.0504446
SBK.JO,89.506714,-89.781876,1.0,1.0403793
SOL.JO,89.89874,-89.6181,1.0,1.0432498
CPI.JO,89.913,-89.86784,1.0,1.0360243
MRP.JO,-89.694374,-89.805275,1.0,1.0395751
RLO.JO,-88.895874,-89.77888,1.0,1.0404701
RLO.JO,88.141716,-89.82228,2.0,1.0903242
SBK.JO,89.52299,-89.78953,1.0,1.0401361
SBK.JO,-88.7994,-89.79169,1.0,1.040064
CLS.JO,-88.28055,-89.77101,1.0,1.040697
RLO.JO,-89.40746,-89.80155,1.0,1.0648983
GFI.JO,89.9367,-89.78047,1.0,1.0404221
SHP.JO,89.86155,-89.76084,1.0,1.0409682
EXX.JO,-89.4447,-89.75956,1.0,1.0410005
INP.JO,-89.57762,-89.77365,1.0,1.0406226
APN.JO,-89.8582,-89.81178,1.0,1.0489327
MTN.JO,-89.73724,-89.78495,1.0,1.0402837
MTN.JO,-89.1767,-89.792404,2.0,1.064427
SLM.JO,88.14481,-89.77848,1.0,1.1425836
RLO.JO,-89.0039,-89.83778,1.0,1.1048503
MRP.JO,89.84304,-89.79899,1.0,1.0398097
CLS.JO,89.49724,-89.76822,2.0,1.0407736
APN.JO,-89.711876,-89.77337,1.0,1.0406305
MTN.JO,-83.149925,-89.7851,1.0,1.0402789
CPI.JO,-89.22089,-89.79456,1.0,1.0613344
CPI.JO,89.818504,-89.809586,1.0,1.0394051
INP.JO,77.01404,-89.79106,1.0,1.040085
INL.JO,77.90222,-89.78043,1.0,1.0404232
GRT.JO,87.74948,-89.80752,1.0,1.0648198
VOD.JO,89.5867,-89.78801,1.0,1.0401858
NED.JO,-89.63006,-89.78252,1.0,1.0403596
BVT.JO,-89.67535,-89.814545,1.0,1.0639787
CPI.JO,89.972145,-89.863945,1.0,1.0363411
NRP.JO,89.66029,-89.78105,1.0,1.0404046
MNP.JO,-89.76884,-89.76659,1.0,1.0408177
AGL.JO,-89.76013,-89.772125,1.0,1.0406656
GRT.JO,-85.77809,-89.782234,1.0,1.0403683
CLS.JO,89.70863,-89.77767,1.0,1.040506
BTI.JO,-89.77175,-89.789055,1.0,1.0401515
AMS.JO,-89.95607,-89.79605,1.0,1.0399141
HAR.JO,89.11313,-89.77408,2.0,1.0406106
NRP.JO,-86.56616,-89.80586,1.0,1.0630766
NED.JO,-89.35451,-89.76873,1.0,1.0407598
BTI.JO,-89.81754,-89.49919,1.0,1.0441576
REM.JO,89.568085,-89.7722,1.0,1.0406635
AMS.JO,89.94319,-54.32961,1.0,1.0470374
REM.JO,-89.10626,-89.796295,1.0,1.0399057
NED.JO,-89.89892,-89.78692,1.0,1.0402209
FSR.JO,88.53608,-89.82683,2.0,1.1052747
VOD.JO,74.73446,-89.79112,1.0,1.040083
VOD.JO,89.37387,-89.773,1.0,1.040641
IMP.JO,89.664696,-89.7908,1.0,1.062826
GFI.JO,89.130005,-89.78889,1.0,1.0401572
