StockID,Actual_Slope_Angle,Predicted_Slope_Angle,Actual_Duration,Predicted_Duration
GFI.JO,-89.79713,89.67607,1.0,1.3881003
GLN.JO,-88.11175,89.56342,1.0,1.3391573
GRT.JO,-82.82753,88.81743,4.0,1.4323725
HAR.JO,-89.06051,-89.21022,1.0,1.4233057
IMP.JO,89.8757,89.54486,2.0,1.3650359
INL.JO,89.234924,85.71087,1.0,1.4141998
INP.JO,88.80507,-81.34501,1.0,0.9901123
KIO.JO,-89.79681,89.174774,1.0,1.0597345
MNP.JO,-89.89463,-89.86009,1.0,1.0937016
MRP.JO,89.06998,-89.89648,2.0,1.1127266
MTN.JO,84.08841,-89.87776,1.0,1.0848306
NED.JO,-84.63486,-89.5807,1.0,1.0468085
NPN.JO,-89.83844,89.92625,1.0,1.0138028
NRP.JO,-88.3396,68.936386,2.0,0.84927726
REM.JO,81.25167,88.23962,1.0,1.0886981
RLO.JO,89.51511,88.80074,1.0,1.3114705
SBK.JO,-69.43365,-73.16957,1.0,1.1168997
SHP.JO,-89.25059,-89.82649,2.0,1.037655
SLM.JO,-88.16879,-89.77933,1.0,0.4055084
SOL.JO,89.49105,-89.93702,1.0,1.0029571
VOD.JO,-89.02817,-89.77137,1.0,0.9161505
ABG.JO,-89.44972,89.74124,2.0,1.5682061
AGL.JO,-89.975136,89.75806,1.0,1.0179622
AMS.JO,-89.97769,89.76134,1.0,0.999468
APN.JO,-89.8324,-89.91118,2.0,0.9482247
BTI.JO,-89.95295,-89.92162,1.0,1.038306
BVT.JO,-89.78839,89.3816,1.0,1.267565
CLS.JO,-89.727425,-89.541435,1.0,1.1530178
CPI.JO,-89.97415,89.97197,1.0,1.170098
DSY.JO,-89.38376,87.31447,1.0,1.051126
EXX.JO,78.655075,-89.747116,1.0,1.1347548
FSR.JO,-84.95007,87.993805,1.0,1.3924799
GFI.JO,-89.92923,89.59838,1.0,1.3355682
GLN.JO,-89.75088,89.568825,1.0,1.3387917
GRT.JO,-82.82753,88.81733,4.0,1.4279816
HAR.JO,-89.82033,-89.28568,1.0,1.4261694
IMP.JO,-89.90749,89.62858,1.0,1.4040182
INL.JO,-88.76168,86.58933,1.0,1.427775
INP.JO,-88.77096,-83.7089,1.0,0.9785218
KIO.JO,89.39963,89.570854,1.0,1.0633956
MNP.JO,-89.87479,-89.84693,1.0,1.094264
MRP.JO,-89.01682,-89.90592,1.0,1.1455963
MTN.JO,-88.279976,-89.880035,1.0,1.0899144
NED.JO,-89.49044,-89.61807,1.0,1.0458225
NPN.JO,-89.98873,89.92453,1.0,1.0190632
NRP.JO,-88.3396,89.06625,2.0,0.9814888
REM.JO,-88.85368,88.02085,1.0,1.0900638
RLO.JO,-89.16443,88.90085,1.0,1.3264822
SBK.JO,-87.73538,34.17127,1.0,1.1127834
SHP.JO,-89.25059,-89.8153,2.0,1.0486063
SLM.JO,-89.2138,-89.72893,1.0,0.57958686
SOL.JO,-89.839676,-89.93429,1.0,0.99661815
VOD.JO,-88.47801,-89.75707,1.0,0.92238975
ABG.JO,89.803375,89.65848,1.0,1.5772144
AGL.JO,89.98721,89.64144,1.0,1.0030063
AMS.JO,89.99251,89.66075,1.0,1.0031546
APN.JO,89.10912,-89.902466,1.0,0.9272735
BTI.JO,89.57478,-89.92009,2.0,1.0393685
BVT.JO,89.683754,89.37106,1.0,1.26468
CLS.JO,89.82937,-89.313705,1.0,1.1574676
CPI.JO,89.92103,89.96563,1.0,1.1684241
DSY.JO,89.64695,86.64378,1.0,1.049393
EXX.JO,89.94954,-89.74545,1.0,1.1332014
FSR.JO,89.42621,88.23426,1.0,1.3698373
GFI.JO,89.95654,88.3723,1.0,1.2886685
GLN.JO,89.8293,89.5505,1.0,1.3296893
GRT.JO,85.998985,88.82069,2.0,1.426348
HAR.JO,89.70733,-89.436005,2.0,1.4381725
IMP.JO,89.91838,88.459206,1.0,1.3424759
INL.JO,89.59205,79.68712,1.0,1.4073557
INP.JO,89.524605,-86.689026,1.0,0.98899925
KIO.JO,89.985344,89.547264,1.0,1.0631428
MNP.JO,89.854774,-89.83768,1.0,1.094372
MRP.JO,89.68428,-89.91232,1.0,1.0762354
MTN.JO,89.828285,-89.88274,1.0,1.0866576
NED.JO,89.692444,-89.58905,1.0,1.0468477
NPN.JO,89.99658,89.870026,1.0,1.0191653
NRP.JO,89.600235,-88.44212,1.0,0.93748367
REM.JO,89.71242,88.19946,1.0,1.0887685
RLO.JO,-80.52408,88.71132,1.0,1.3196285
SBK.JO,89.80662,-85.64911,2.0,1.0993688
SHP.JO,89.605515,-89.810486,1.0,1.0523953
SLM.JO,89.385056,-89.69795,1.0,0.615111
SOL.JO,89.966484,-89.93653,1.0,0.99064445
VOD.JO,89.74552,-89.75182,1.0,0.92430437
ABG.JO,89.765656,89.73409,1.0,1.4719925
AGL.JO,89.96592,89.84853,1.0,1.0371082
AMS.JO,89.97051,89.75386,1.0,0.9961261
APN.JO,89.541466,-89.91951,1.0,0.95820266
BTI.JO,89.57478,-89.91698,2.0,1.0817702
BVT.JO,89.38561,89.425644,1.0,1.2693601
CLS.JO,89.79693,-87.48478,1.0,1.1737717
CPI.JO,89.96106,89.968704,1.0,1.171113
DSY.JO,89.76053,86.442116,1.0,1.0496473
EXX.JO,89.810165,-89.71408,1.0,1.118795
FSR.JO,89.42621,88.240364,1.0,1.3675895
GFI.JO,89.84529,89.799484,1.0,1.3097943
GLN.JO,-89.42513,89.56092,1.0,1.3367753
GRT.JO,85.998985,88.82073,2.0,1.4401292
HAR.JO,89.70733,-89.21309,2.0,1.5319462
IMP.JO,89.84673,89.46217,1.0,1.321002
INL.JO,89.244965,86.545616,1.0,1.3974961
INP.JO,89.01106,-84.016335,1.0,0.9755261
KIO.JO,89.752785,-89.23186,1.0,1.0507432
MNP.JO,89.92178,-89.858116,1.0,1.095753
MRP.JO,89.79042,-89.90005,1.0,1.0554634
MTN.JO,-89.48947,-89.87743,1.0,1.0910922
NED.JO,89.82862,-89.668625,1.0,1.0449382
NPN.JO,89.96287,89.91194,1.0,1.0129744
NRP.JO,89.41533,-88.91603,1.0,0.8797647
REM.JO,89.55448,86.27349,1.0,1.0938941
RLO.JO,89.38081,88.76585,1.0,1.3143607
SBK.JO,89.80662,-85.34241,2.0,1.0997907
SHP.JO,89.69878,-89.819084,1.0,1.0449482
SLM.JO,89.07433,-89.71906,1.0,0.6162449
SOL.JO,89.89874,-89.93612,1.0,0.98468435
VOD.JO,-86.931015,-89.78444,1.0,0.91115373
ABG.JO,-87.925705,89.77758,1.0,1.4447535
AGL.JO,-89.36412,89.81436,1.0,1.0318903
AMS.JO,89.78954,89.65114,1.0,0.99527
APN.JO,88.98263,-89.92857,1.0,0.97760004
BTI.JO,-89.84772,-89.92109,1.0,1.0959829
BVT.JO,89.60542,89.3951,1.0,1.2689035
CLS.JO,88.190155,-80.47977,1.0,1.182894
CPI.JO,89.87801,89.97068,1.0,1.1713226
DSY.JO,-89.65405,87.519135,1.0,1.0544748
EXX.JO,-89.8278,-89.717186,1.0,1.1240429
FSR.JO,89.42621,88.233345,1.0,1.3650472
GFI.JO,-89.65316,89.82088,1.0,1.310027
GLN.JO,-89.6688,89.55773,1.0,1.3337158
GRT.JO,85.998985,88.843445,2.0,1.4469247
HAR.JO,85.91316,-88.968704,1.0,1.584028
IMP.JO,-89.33608,89.50325,1.0,1.3085308
INL.JO,-88.46324,87.09551,1.0,1.3917476
INP.JO,87.84974,-84.16133,1.0,0.97546524
KIO.JO,88.986664,89.23718,1.0,1.0591925
MNP.JO,89.5192,-89.86621,2.0,1.0964563
MRP.JO,-86.81697,-89.89605,2.0,1.0431185
MTN.JO,89.55543,-89.880035,1.0,1.0906821
NED.JO,88.64398,-89.70164,1.0,1.0456972
NPN.JO,-89.98179,89.92875,1.0,1.0216659
