Date,StockID,Horizon_Step,Actual_Price,Predicted_Price
2022-10-25,AMS.JO,1,140741.9736802168,110457.1569608836
2022-10-25,APN.JO,1,14925.299449039823,-42132.96417224228
2022-10-25,BTI.JO,1,70774.05620580289,31256.781169925474
2022-10-25,BVT.JO,1,20867.76228015495,22788.503839030527
2022-10-25,CLS.JO,1,30318.82866379971,36918.33388853498
2022-10-25,CPI.JO,1,184124.11232083055,254977.77965714183
2022-10-25,DSY.JO,1,11405.266593448934,1495.2149998456748
2022-10-25,EXX.JO,1,21524.952436668125,27099.750613041444
2022-10-25,FSR.JO,1,6226.7294897001575,6295.363406982104
2022-10-25,GFI.JO,1,14736.714709077936,15339.071253308013
2022-10-25,GLN.JO,1,10465.1731138517,12252.258878130684
2022-10-25,GRT.JO,1,1319.3193967236793,-2673.821605087158
2022-10-25,HAR.JO,1,4919.088558129374,-2658.2340945111346
2022-10-25,IMP.JO,1,17508.862177680327,23689.649562393704
2022-10-25,INL.JO,1,8737.120196347712,9944.425893664851
2022-10-25,INP.JO,1,8916.839224374567,10126.67526773218
2022-10-25,KIO.JO,1,37816.028359647935,43148.21350927097
2022-10-25,MNP.JO,1,34120.53178010843,16946.372936972984
2022-10-25,MRP.JO,1,17693.149112891053,4240.7032312341935
2022-10-25,MTN.JO,1,12048.707424775957,-3710.642432869408
2022-10-25,NED.JO,1,21085.368035367468,12173.611333806524
2022-10-25,NPN.JO,1,175691.91085137278,182315.16633383775
2022-10-25,NRP.JO,1,8863.426410283206,-13790.642788993799
2022-10-25,REM.JO,1,13553.616499937256,5193.348735539192
2022-10-25,RLO.JO,1,4549.9942293533895,-2539.2899356708904
2022-10-25,SBK.JO,1,16921.424315060143,7255.947959294683
2022-10-25,SHP.JO,1,22854.034906435547,22655.992378304858
2022-10-25,SLM.JO,1,5163.615039746537,-2780.7714229907356
2022-10-25,SOL.JO,1,30277.933500517607,-5686.778794241316
2022-10-25,VOD.JO,1,11988.24025464589,3912.157483851699
2022-10-26,ABG.JO,1,19989.939598615594,20571.305096634296
2022-10-26,AGL.JO,1,55460.224695794874,72712.83255287132
2022-10-26,AMS.JO,1,144952.03418094662,110604.29513948299
2022-10-26,APN.JO,1,15170.539687402763,-42180.95110758099
2022-10-26,BTI.JO,1,70599.39411977025,31756.59354296916
2022-10-26,BVT.JO,1,20944.02969865802,22796.85683809409
2022-10-26,CLS.JO,1,30837.503528991136,36696.86295355717
2022-10-26,CPI.JO,1,189882.97970857413,254774.52423735507
2022-10-26,DSY.JO,1,11610.545313667477,1504.4559474282107
2022-10-26,EXX.JO,1,21617.69453943231,27024.690520628214
2022-10-26,FSR.JO,1,6439.080754961681,6353.332102696598
2022-10-26,GFI.JO,1,14989.504934165852,15295.766104989378
2022-10-26,GLN.JO,1,10562.172176930215,12314.11621694312
2022-10-26,GRT.JO,1,1277.4222340265499,-2696.8273034803647
2022-10-26,HAR.JO,1,5029.053801740051,-2685.8312332376336
2022-10-26,IMP.JO,1,18369.511098280313,23481.712727282753
2022-10-26,INL.JO,1,8828.978655739362,9947.341199239474
2022-10-26,INP.JO,1,9043.020218233409,10161.308196802214
2022-10-26,KIO.JO,1,38859.17545903334,42829.15273418252
2022-10-26,MNP.JO,1,34664.30110116303,17178.236124800023
2022-10-26,MRP.JO,1,17206.487695681215,4126.9728010783765
2022-10-26,MTN.JO,1,12417.018963873901,-4043.536472627406
2022-10-26,NED.JO,1,21854.82385986004,12450.952337373175
2022-10-26,NPN.JO,1,183427.15535777112,166639.99098529102
2022-10-26,NRP.JO,1,8950.75352257708,-13970.521827425631
2022-10-26,REM.JO,1,13794.496076369789,5097.341032681369
2022-10-26,RLO.JO,1,4626.215767620446,-2527.8274461438814
2022-10-26,SBK.JO,1,17280.443888791535,7617.657060683197
2022-10-26,SHP.JO,1,23304.743480245055,22801.23124693105
2022-10-26,SLM.JO,1,5281.076104217167,-2799.6980847934224
2022-10-26,SOL.JO,1,30994.187682379557,-4901.798493664416
2022-10-26,VOD.JO,1,12238.369603957191,3679.7013262024334
2022-10-27,ABG.JO,1,20126.99300873941,20680.824040307318
2022-10-27,AGL.JO,1,55236.11894640954,73657.12956081767
2022-10-27,AMS.JO,1,145995.72622461253,113655.39558939512
2022-10-27,APN.JO,1,15158.543510933532,-42216.83652438139
2022-10-27,BTI.JO,1,71233.4964689731,31587.697972992333
2022-10-27,BVT.JO,1,21007.30952966408,22659.55729274127
2022-10-27,CLS.JO,1,31176.957931103603,36885.43931841052
2022-10-27,CPI.JO,1,188528.80655825813,257012.3957092411
2022-10-27,DSY.JO,1,11643.868636580233,1681.8339948994478
2022-10-27,EXX.JO,1,21557.361427176103,26821.03927449784
2022-10-27,FSR.JO,1,6505.647989308779,6411.9533068239425
2022-10-27,GFI.JO,1,15062.776895047788,15431.300042410607
2022-10-27,GLN.JO,1,10501.506890306373,12283.884949559766
2022-10-27,GRT.JO,1,1300.3640159966117,-2693.897773161632
2022-10-27,HAR.JO,1,5085.701677784338,-2596.5095164241575
2022-10-27,IMP.JO,1,18525.113040248292,23690.06278624283
2022-10-27,INL.JO,1,8978.412593008841,9959.076775771533
2022-10-27,INP.JO,1,9131.24700439267,10215.354025628738
2022-10-27,KIO.JO,1,37533.71442827441,42841.79996616494
2022-10-27,MNP.JO,1,34551.00054696703,17618.782348821835
2022-10-27,MRP.JO,1,17709.96483880158,3979.4905600055854
2022-10-27,MTN.JO,1,12614.163107281918,-4946.729479373777
2022-10-27,NED.JO,1,22159.546301589337,12517.514855882706
2022-10-27,NPN.JO,1,186841.65151803632,164021.49275250555
2022-10-27,NRP.JO,1,9090.078234800814,-13881.551325792727
2022-10-27,REM.JO,1,13853.467244398842,5160.777299918733
2022-10-27,RLO.JO,1,4665.158133833897,-2411.0201331586386
2022-10-27,SBK.JO,1,17099.10465141571,7663.5497010995205
2022-10-27,SHP.JO,1,23741.79746060453,22895.665316526894
2022-10-27,SLM.JO,1,5256.452066975155,-2827.9423775517225
2022-10-27,SOL.JO,1,31488.12100330325,-5719.25951531252
2022-10-27,VOD.JO,1,12318.96969984555,3691.096287254481
2022-10-28,ABG.JO,1,19963.659794961262,20648.294468621276
2022-10-28,AGL.JO,1,54532.6673666788,72547.69858494286
2022-10-28,AMS.JO,1,146411.08752831467,113951.49516639068
2022-10-28,APN.JO,1,15141.550553251334,-42092.71792820148
2022-10-28,BTI.JO,1,71230.16001151434,32686.058468920743
2022-10-28,BVT.JO,1,21325.03692332792,22737.66693000921
2022-10-28,CLS.JO,1,31573.377040314987,37104.04751176417
2022-10-28,CPI.JO,1,189819.04672472845,255937.65806664046
2022-10-28,DSY.JO,1,11836.81845727826,1670.569357451358
2022-10-28,EXX.JO,1,20808.300307984646,27027.014347070766
2022-10-28,FSR.JO,1,6532.6075025291375,6359.496668478278
2022-10-28,GFI.JO,1,14935.882654704907,15472.940519750551
2022-10-28,GLN.JO,1,10371.508192423797,12333.867466111185
2022-10-28,GRT.JO,1,1309.0088213378533,-2692.19052591851
2022-10-28,HAR.JO,1,5032.053107048124,-2434.3197929756557
2022-10-28,IMP.JO,1,18732.02886037777,23697.82509433248
2022-10-28,INL.JO,1,9002.376859219215,9973.013031077777
2022-10-28,INP.JO,1,9178.523248113932,10159.31428780115
2022-10-28,KIO.JO,1,35052.7021156457,42698.94026265325
2022-10-28,MNP.JO,1,34112.46781422097,18228.813534260516
2022-10-28,MRP.JO,1,17810.192204274856,3684.3745145540297
2022-10-28,MTN.JO,1,12756.691416864229,-4386.9788077025205
2022-10-28,NED.JO,1,22063.071026606995,12615.942620113767
2022-10-28,NPN.JO,1,177837.79617327475,162791.0151481891
2022-10-28,NRP.JO,1,9207.736851255015,-13824.406155795623
2022-10-28,REM.JO,1,13859.7975382788,5271.800591784799
2022-10-28,RLO.JO,1,4613.900546336466,-2290.8000944495893
2022-10-28,SBK.JO,1,17143.35784858996,7656.468147033886
2022-10-28,SHP.JO,1,23800.759215218794,23074.707868282338
2022-10-28,SLM.JO,1,5309.02690712577,-2783.47284329599
2022-10-28,SOL.JO,1,31713.602789348028,-5666.099844946325
2022-10-28,VOD.JO,1,12552.114008361106,3638.6606057898716
2022-10-31,ABG.JO,1,20056.802529989298,20811.411564209953
2022-10-31,AGL.JO,1,54389.48665033598,73478.80373950241
2022-10-31,AMS.JO,1,146266.64800441448,116390.41339453911
2022-10-31,APN.JO,1,15192.864402930274,-41929.503490258896
2022-10-31,BTI.JO,1,71899.86206941547,33426.45963803668
2022-10-31,BVT.JO,1,21360.33935823142,22507.642738793373
2022-10-31,CLS.JO,1,31309.211459177357,37072.74221255034
2022-10-31,CPI.JO,1,189703.08680252536,254544.48021521978
2022-10-31,DSY.JO,1,11987.110433179845,1797.4995966241183
2022-10-31,EXX.JO,1,20487.8630793503,27327.41583978654
2022-10-31,FSR.JO,1,6474.361172475426,6371.419505886686
2022-10-31,GFI.JO,1,14803.992578128054,15398.381310554314
2022-10-31,GLN.JO,1,10531.506441281577,12491.311041569108
2022-10-31,GRT.JO,1,1296.706693281633,-2676.734279650317
2022-10-31,HAR.JO,1,5060.71004076349,-2436.924191589984
2022-10-31,IMP.JO,1,18752.021111984166,23960.846706855926
2022-10-31,INL.JO,1,9045.975806580951,10054.15518655591
2022-10-31,INP.JO,1,9215.476457355331,10232.91241398314
2022-10-31,KIO.JO,1,34731.140077407515,42266.547606541295
2022-10-31,MNP.JO,1,34533.032470847385,18275.39885517591
2022-10-31,MRP.JO,1,17755.915266977263,3707.1736477422837
2022-10-31,MTN.JO,1,13061.397718469336,-4198.589858659862
2022-10-31,NED.JO,1,21794.614343244393,12777.810049478963
2022-10-31,NPN.JO,1,187762.26326247625,157031.56347726542
2022-10-31,NRP.JO,1,9224.069767997895,-13911.220100737311
2022-10-31,REM.JO,1,13745.853651896785,5226.289280413709
2022-10-31,RLO.JO,1,4606.910364320929,-2270.0317518025518
2022-10-31,SBK.JO,1,17176.961390611723,7647.9707865992
2022-10-31,SHP.JO,1,23478.631996501015,22876.674598898055
2022-10-31,SLM.JO,1,5319.67472185846,-2748.1513548131365
2022-10-31,SOL.JO,1,31121.41676425175,-4519.370867809689
2022-10-31,VOD.JO,1,12580.42380677069,3465.9800562415003
2022-11-01,ABG.JO,1,19760.410308421913,20876.593482895903
2022-11-01,AGL.JO,1,56017.54913341816,72896.79595534859
2022-11-01,AMS.JO,1,146958.19816733155,116856.7380325607
2022-11-01,APN.JO,1,15271.499749349692,-41680.5171987412
2022-11-01,BTI.JO,1,72301.75087797809,34080.502762197546
2022-11-01,BVT.JO,1,21427.28170863795,22715.38057617077
2022-11-01,CLS.JO,1,31220.263637807413,37192.32522052074
2022-11-01,CPI.JO,1,191437.38525931464,254416.87779280616
2022-11-01,DSY.JO,1,12275.031957144289,1784.3184332404235
2022-11-01,EXX.JO,1,20671.0168141861,27185.13586997713
2022-11-01,FSR.JO,1,6426.099385848241,6335.262034723787
2022-11-01,GFI.JO,1,14848.62235236785,15245.80865429861
2022-11-01,GLN.JO,1,10874.166734684315,12426.58621220581
2022-11-01,GRT.JO,1,1292.7168606883968,-2664.0447852613156
2022-11-01,HAR.JO,1,5223.325005917127,-2505.250771246954
2022-11-01,IMP.JO,1,19206.504343284105,23872.107348511425
2022-11-01,INL.JO,1,9013.026037782978,10118.222718452465
2022-11-01,INP.JO,1,9193.170938480142,10274.01662681182
2022-11-01,KIO.JO,1,36172.66324121957,41493.736558657496
2022-11-01,MNP.JO,1,34101.833646721585,18596.865738368433
2022-11-01,MRP.JO,1,17814.854447587644,3946.0819953991977
2022-11-01,MTN.JO,1,13172.956456967508,-4038.461710147033
2022-11-01,NED.JO,1,21663.544855282555,12659.207974789322
2022-11-01,NPN.JO,1,206635.91109131946,153639.16826955753
2022-11-01,NRP.JO,1,9207.403471592097,-13655.424535062586
2022-11-01,REM.JO,1,13703.373808163587,5378.829644346493
2022-11-01,RLO.JO,1,4633.538408598359,-2145.1381015304187
2022-11-01,SBK.JO,1,17073.48645909303,7889.262361487346
2022-11-01,SHP.JO,1,23373.365193609847,23071.80267940997
2022-11-01,SLM.JO,1,5346.959947709648,-2696.394434747207
2022-11-01,SOL.JO,1,28622.112794090146,-4511.919060724458
2022-11-01,VOD.JO,1,12564.104126919137,3559.121158115301
2022-11-02,ABG.JO,1,19664.275555813572,21083.913896109298
2022-11-02,AGL.JO,1,55930.72259561355,73263.93964273571
2022-11-02,AMS.JO,1,150150.2219315358,116862.14981195747
2022-11-02,APN.JO,1,14933.629275612917,-41118.746337427976
2022-11-02,BTI.JO,1,69608.31356366978,35899.64202894498
2022-11-02,BVT.JO,1,21308.3846246175,22899.046828080955
2022-11-02,CLS.JO,1,30140.935588541102,37419.98378537679
2022-11-02,CPI.JO,1,193488.49614526742,257050.17569993748
2022-11-02,DSY.JO,1,12212.381827010671,1776.2050365730004
2022-11-02,EXX.JO,1,20367.53571158863,27314.67382932133
2022-11-02,FSR.JO,1,6390.153187645916,6360.70525815787
2022-11-02,GFI.JO,1,14566.191685039948,15205.42078261295
2022-11-02,GLN.JO,1,10843.834413200739,12512.258204865904
2022-11-02,GRT.JO,1,1284.4044448271586,-2666.775899257294
2022-11-02,HAR.JO,1,5162.344462927721,-2497.403379572947
2022-11-02,IMP.JO,1,19673.979110037977,23983.32756666581
2022-11-02,INL.JO,1,9087.910561617677,10118.65851687701
2022-11-02,INP.JO,1,9241.113245814262,10288.826551243732
2022-11-02,KIO.JO,1,35890.67811439154,41062.09252003754
2022-11-02,MNP.JO,1,33558.0659924644,18949.45672966691
2022-11-02,MRP.JO,1,17879.11896097445,3904.085586411703
2022-11-02,MTN.JO,1,13182.61434724232,-3863.1502437502454
2022-11-02,NED.JO,1,21652.895812330204,12848.009308628194
2022-11-02,NPN.JO,1,206281.27767123547,160026.94961764597
2022-11-02,NRP.JO,1,9174.07244604554,-13559.228493818087
2022-11-02,REM.JO,1,13709.872166048008,5424.131840588858
2022-11-02,RLO.JO,1,4751.698340914752,-2136.817334208741
2022-11-02,SBK.JO,1,17070.821312899505,8124.131522567184
2022-11-02,SHP.JO,1,23294.417920502874,22957.924213611383
2022-11-02,SLM.JO,1,5315.682080568993,-2746.6322537396245
2022-11-02,SOL.JO,1,28734.68751698427,-4510.227818085689
2022-11-02,VOD.JO,1,12505.152885310905,3452.152074539995
2022-11-03,ABG.JO,1,19552.17076220816,21196.562769359018
2022-11-03,AGL.JO,1,53626.07682061041,73387.06216547368
2022-11-03,AMS.JO,1,147581.5801678469,117973.48909808316
2022-11-03,APN.JO,1,14587.761722473615,-40930.61543463939
2022-11-03,BTI.JO,1,68390.3311591833,35577.99713394756
2022-11-03,BVT.JO,1,21037.615727001223,22875.99005199879
2022-11-03,CLS.JO,1,29930.733328889255,37329.75222336821
2022-11-03,CPI.JO,1,191271.16570238126,257415.91453477915
2022-11-03,DSY.JO,1,12119.408187452646,1642.5250229139035
2022-11-03,EXX.JO,1,20372.52056016197,27593.574528990346
2022-11-03,FSR.JO,1,6378.836811979463,6360.048145077931
2022-11-03,GFI.JO,1,13756.532551621636,15292.74945862109
2022-11-03,GLN.JO,1,10613.839143037549,12523.116693214508
2022-11-03,GRT.JO,1,1275.4273102050408,-2663.710559707937
2022-11-03,HAR.JO,1,4843.446828361892,-2503.5277425999484
2022-11-03,IMP.JO,1,19054.56582530592,24130.309251476225
2022-11-03,INL.JO,1,9041.648803266156,10142.198860686258
2022-11-03,INP.JO,1,9194.50163842669,10331.607817097645
2022-11-03,KIO.JO,1,35986.107762214306,40621.00709375383
2022-11-03,MNP.JO,1,33100.46676410306,18262.96621326715
2022-11-03,MRP.JO,1,17820.848442008068,3986.8369226009986
2022-11-03,MTN.JO,1,13149.312925529752,-4006.3497712440476
2022-11-03,NED.JO,1,21540.45614947763,12938.384290014206
2022-11-03,NPN.JO,1,201192.2080932382,161558.00017674174
2022-11-03,NRP.JO,1,9138.408434543579,-13398.35724575766
2022-11-03,REM.JO,1,13659.895755468608,5335.799645375308
2022-11-03,RLO.JO,1,4683.132352261966,-2071.343603623511
2022-11-03,SBK.JO,1,17045.533531445613,8047.720015644568
2022-11-03,SHP.JO,1,23220.464197957677,22946.019523232135
2022-11-03,SLM.JO,1,5242.809491370243,-2896.68289538999
2022-11-03,SOL.JO,1,28377.31096113262,-5144.525046353409
2022-11-03,VOD.JO,1,12467.516245791938,3329.5946842454864
2022-11-04,ABG.JO,1,19843.574605954756,21217.57584841935
2022-11-04,AGL.JO,1,58108.23940109744,73448.24484790815
2022-11-04,AMS.JO,1,155234.8636047813,117502.02761063413
2022-11-04,APN.JO,1,14652.070547498937,-40875.44963237118
2022-11-04,BTI.JO,1,68531.40613183967,35707.401002981125
2022-11-04,BVT.JO,1,21218.793175333165,23007.09443811436
2022-11-04,CLS.JO,1,30266.526502700326,37278.38205797247
2022-11-04,CPI.JO,1,191996.72135464728,257106.62089736282
2022-11-04,DSY.JO,1,12281.698640757404,1634.8123261584626
2022-11-04,EXX.JO,1,21507.99963275626,27367.38432574846
2022-11-04,FSR.JO,1,6478.68847608842,6333.907991736722
2022-11-04,GFI.JO,1,15075.100565524217,14874.447543761271
2022-11-04,GLN.JO,1,10949.500313600765,12452.4032820139
2022-11-04,GRT.JO,1,1290.3894119388485,-2671.4468699233125
2022-11-04,HAR.JO,1,5035.3847186173425,-2592.3729239617555
2022-11-04,IMP.JO,1,19756.612761732827,23861.354263325407
2022-11-04,INL.JO,1,9182.097237948037,10142.046537777205
2022-11-04,INP.JO,1,9315.021567335956,10340.555905976678
2022-11-04,KIO.JO,1,39898.004063004126,39214.545650361004
2022-11-04,MNP.JO,1,33494.99937872237,18017.116928341784
2022-11-04,MRP.JO,1,18002.325998279855,3952.3362106427444
2022-11-04,MTN.JO,1,13482.991532307387,-4051.987126617866
2022-11-04,NED.JO,1,21726.74734167932,12756.482316232092
2022-11-04,NPN.JO,1,217971.63915252005,152664.1405051831
2022-11-04,NRP.JO,1,9281.731911562276,-13497.483624831748
2022-11-04,REM.JO,1,13859.130896089913,5413.695732553968
2022-11-04,RLO.JO,1,4677.141046046827,-2090.703567365907
2022-11-04,SBK.JO,1,17347.3214027064,8111.575909553273
2022-11-04,SHP.JO,1,23365.70409533347,23121.924388705458
2022-11-04,SLM.JO,1,5335.979307127568,-2855.7017999988234
2022-11-04,SOL.JO,1,30086.922784413677,-4873.165534229887
2022-11-04,VOD.JO,1,12692.665744852127,3352.199143535218
2022-11-07,ABG.JO,1,20088.071552391226,21226.35007872652
2022-11-07,AGL.JO,1,59789.70963695318,73428.6496022575
2022-11-07,AMS.JO,1,157178.12650817746,116425.24268065688
2022-11-07,APN.JO,1,14777.022962384328,-41523.108279272055
2022-11-07,BTI.JO,1,68659.81913473406,34906.63821791209
2022-11-07,BVT.JO,1,21312.04823992444,23066.309552047896
2022-11-07,CLS.JO,1,30548.68242514783,37331.04366645068
2022-11-07,CPI.JO,1,193468.17215355506,256974.73973985188
2022-11-07,DSY.JO,1,12520.966963974905,1561.2388523971354
2022-11-07,EXX.JO,1,21809.82133391262,27177.338842585174
2022-11-07,FSR.JO,1,6538.931877345098,6308.421430259445
2022-11-07,GFI.JO,1,15445.45795057002,14859.290468355064
2022-11-07,GLN.JO,1,10849.834580858456,12522.386786528834
2022-11-07,GRT.JO,1,1304.0213989107176,-2663.9797702041024
2022-11-07,HAR.JO,1,5234.987714705623,-2839.8691118068955
2022-11-07,IMP.JO,1,20130.45804575724,23652.633600016336
2022-11-07,INL.JO,1,9257.978831400978,10130.24693398846
2022-11-07,INP.JO,1,9372.952450064338,10351.868996441082
2022-11-07,KIO.JO,1,40129.77310277104,38699.05351688269
2022-11-07,MNP.JO,1,34227.60017877462,17517.704420060465
2022-11-07,MRP.JO,1,18275.71109751945,4018.8190090335197
2022-11-07,MTN.JO,1,13370.765672853442,-4133.172401088594
2022-11-07,NED.JO,1,22061.08183112511,12641.166861188887
2022-11-07,NPN.JO,1,219514.89170004782,153134.78170402857
2022-11-07,NRP.JO,1,9379.726053594475,-13573.672408401108
2022-11-07,REM.JO,1,13987.73248988403,5503.554889244381
2022-11-07,RLO.JO,1,4769.672109668842,-2078.4232707610217
2022-11-07,SBK.JO,1,17638.128367205787,8125.031114500015
2022-11-07,SHP.JO,1,23555.918867752465,23246.63455904977
2022-11-07,SLM.JO,1,5397.870957178775,-2978.2187346917844
2022-11-07,SOL.JO,1,30652.796692866836,-6492.3494200448
2022-11-07,VOD.JO,1,12674.01442021151,3475.7027085267373
2022-11-08,ABG.JO,1,20060.461402527777,21256.275300090412
2022-11-08,AGL.JO,1,59699.60785053795,74189.62787356938
2022-11-08,AMS.JO,1,157450.39399782944,117645.09248468756
2022-11-08,APN.JO,1,14833.334708007123,-41899.43250977904
2022-11-08,BTI.JO,1,68283.55477427856,34728.217338033515
2022-11-08,BVT.JO,1,21457.254750410244,22913.070047185825
2022-11-08,CLS.JO,1,30580.32919937153,37279.329458563785
2022-11-08,CPI.JO,1,193937.90285445802,255041.21655575882
2022-11-08,DSY.JO,1,12355.344721964024,1424.5830983064186
2022-11-08,EXX.JO,1,21477.08892062654,27189.92803530005
2022-11-08,FSR.JO,1,6598.176878431676,6269.143349123755
2022-11-08,GFI.JO,1,15280.262602983004,15085.156053418506
2022-11-08,GLN.JO,1,10676.837685160128,12580.635142284329
