StockID,Actual_Slope_Angle,Predicted_Slope_Angle,Actual_Duration,Predicted_Duration
AMS.JO,89.78954,-89.9953,1.0,3.895012
APN.JO,88.98263,-89.98095,1.0,4.40195
BTI.JO,-89.84772,-89.98745,1.0,4.3931494
BVT.JO,89.60542,-89.95854,1.0,7.4287643
CLS.JO,88.190155,-89.97772,1.0,7.6302977
CPI.JO,89.87801,-89.9973,1.0,4.3227606
DSY.JO,-89.65405,-89.95488,1.0,10.735379
EXX.JO,-89.8278,-89.96051,1.0,7.821539
FSR.JO,89.42621,-89.83244,1.0,10.935168
GFI.JO,-89.65316,-89.96119,1.0,7.2307515
GLN.JO,-89.6688,-89.876976,1.0,7.630686
GRT.JO,85.998985,-89.312965,2.0,15.818382
HAR.JO,85.91316,-89.92912,1.0,10.98564
IMP.JO,-89.33608,-89.96694,1.0,7.5509214
INL.JO,-88.46324,-89.89876,1.0,10.734479
INP.JO,87.84974,-89.90031,1.0,10.92192
KIO.JO,88.986664,-89.98066,1.0,4.141063
MNP.JO,89.5192,-89.97823,2.0,4.344098
MRP.JO,-86.81697,-89.97417,2.0,4.3439107
MTN.JO,89.55543,-89.96954,1.0,7.6346664
NED.JO,88.64398,-89.963974,1.0,4.303065
NPN.JO,-89.98179,-89.99709,1.0,4.3367405
NRP.JO,88.613976,-89.96235,1.0,10.982903
REM.JO,89.0003,-89.92667,1.0,7.475234
RLO.JO,79.68037,-89.83937,2.0,6.9101315
SBK.JO,88.10852,-89.9396,1.0,7.4799314
SHP.JO,-66.83425,-89.968155,1.0,4.395585
SLM.JO,-87.52401,-89.898476,2.0,7.3138547
SOL.JO,-89.6906,-89.9886,1.0,4.232936
VOD.JO,88.02346,-89.947815,1.0,10.965764
ABG.JO,-89.77217,-89.95067,1.0,11.00359
AGL.JO,89.958916,-89.9794,1.0,4.3782635
AMS.JO,89.97548,-89.994774,1.0,4.036186
APN.JO,89.58863,-89.98036,1.0,4.4350443
BTI.JO,89.81679,-89.9855,1.0,4.2795963
BVT.JO,88.98818,-89.954056,1.0,7.622034
CLS.JO,-89.45572,-89.97211,1.0,8.021468
CPI.JO,-89.97799,-89.997086,1.0,4.402187
DSY.JO,89.2684,-89.947296,1.0,11.066094
EXX.JO,89.82814,-89.960884,1.0,8.013546
FSR.JO,88.48366,-89.82697,2.0,10.836806
GFI.JO,89.978,-89.95565,1.0,7.499978
GLN.JO,-88.9053,-89.8313,1.0,7.691367
GRT.JO,85.998985,-89.40915,2.0,15.6718025
HAR.JO,89.86629,-89.92512,1.0,11.040232
IMP.JO,89.737465,-89.95775,1.0,7.713994
INL.JO,89.164375,-89.87561,1.0,10.854234
INP.JO,89.16057,-89.87508,1.0,10.894305
KIO.JO,89.95349,-89.976715,1.0,4.348357
MNP.JO,89.5192,-89.97278,2.0,4.4214277
MRP.JO,-86.81697,-89.97261,2.0,4.275412
MTN.JO,88.5171,-89.97077,1.0,7.827162
NED.JO,-84.94807,-89.95492,1.0,4.386325
NPN.JO,-89.98958,-89.99737,1.0,4.5306573
NRP.JO,89.05036,-89.96062,1.0,11.155405
REM.JO,-63.45736,-89.909966,1.0,7.4097943
RLO.JO,79.68037,-89.77829,2.0,7.2615724
SBK.JO,-73.2659,-89.93344,1.0,7.4781504
SHP.JO,88.50484,-89.96571,1.0,4.4305477
SLM.JO,-87.52401,-89.89393,2.0,7.3878307
SOL.JO,89.54967,-89.98738,1.0,4.3325143
VOD.JO,89.32542,-89.94613,1.0,11.092131
ABG.JO,-89.67378,-89.95094,1.0,10.636836
AGL.JO,89.728455,-89.97999,1.0,4.19986
AMS.JO,89.98056,-89.99564,1.0,4.0213413
APN.JO,89.72792,-89.980995,1.0,4.294201
BTI.JO,-89.91603,-89.98797,1.0,4.1585608
BVT.JO,89.84129,-89.957695,1.0,7.221261
CLS.JO,-89.74557,-89.97661,1.0,7.3488617
CPI.JO,89.9794,-89.99731,1.0,4.3075747
DSY.JO,87.738914,-89.95215,1.0,10.724954
EXX.JO,-89.808685,-89.9643,1.0,7.7796736
FSR.JO,88.48366,-89.839134,2.0,10.380304
GFI.JO,89.93446,-89.961494,1.0,7.69544
GLN.JO,-89.84128,-89.84567,1.0,7.1813607
GRT.JO,85.694626,-89.436104,3.0,15.971717
HAR.JO,89.65473,-89.93132,1.0,11.026996
IMP.JO,88.65681,-89.967804,1.0,7.3616858
INL.JO,89.55971,-89.89271,1.0,10.632459
INP.JO,89.37873,-89.87814,1.0,10.286464
KIO.JO,89.09793,-89.97774,1.0,4.0413685
MNP.JO,89.777084,-89.975815,1.0,4.246402
MRP.JO,89.62349,-89.97768,1.0,4.304688
MTN.JO,89.35077,-89.96974,1.0,7.7928553
NED.JO,89.72443,-89.95835,1.0,4.31126
NPN.JO,89.98995,-89.99759,1.0,4.122298
NRP.JO,86.69805,-89.961754,2.0,10.920182
REM.JO,89.67857,-89.92667,1.0,7.19178
RLO.JO,-86.693344,-89.77578,2.0,7.164852
SBK.JO,89.308464,-89.93541,1.0,7.3758154
SHP.JO,89.74669,-89.96489,1.0,4.204878
SLM.JO,88.52862,-89.87962,1.0,7.285468
SOL.JO,-89.91896,-89.989296,1.0,4.2678328
VOD.JO,89.7278,-89.94447,1.0,10.66483
ABG.JO,89.78866,-89.950356,1.0,10.374571
AGL.JO,89.98639,-89.97979,1.0,4.11672
AMS.JO,89.99128,-89.993835,1.0,3.986691
APN.JO,88.54306,-89.981255,1.0,4.1421566
BTI.JO,-89.97333,-89.98266,1.0,4.215976
BVT.JO,-89.637054,-89.95632,1.0,7.359047
CLS.JO,-89.76789,-89.97214,1.0,7.7503395
CPI.JO,89.97964,-89.99743,1.0,4.284526
DSY.JO,89.01198,-89.95709,1.0,10.754445
EXX.JO,89.78561,-89.95618,1.0,7.610821
FSR.JO,82.86467,-89.85323,1.0,10.869595
GFI.JO,89.940895,-89.95131,1.0,7.6062737
GLN.JO,89.36103,-89.86678,1.0,7.324024
GRT.JO,85.694626,-89.52137,3.0,15.896793
HAR.JO,89.713425,-89.915436,1.0,10.614885
IMP.JO,89.87272,-89.95872,1.0,7.303158
INL.JO,89.38737,-89.88216,1.0,10.687773
INP.JO,89.57297,-89.875,1.0,10.511986
KIO.JO,89.98359,-89.975876,1.0,3.941116
MNP.JO,89.93063,-89.9714,1.0,4.3437905
MRP.JO,88.50421,-89.976555,1.0,4.362394
