StockID,Actual_Slope_Angle,Predicted_Slope_Angle,Actual_Duration,Predicted_Duration
AGL.JO,89.943146,89.825165,1.0,1.0380677
AMS.JO,89.98638,-89.981995,1.0,1.0499148
APN.JO,89.766365,-89.880455,1.0,1.0918812
BTI.JO,-89.67196,89.74942,1.0,1.0313973
BVT.JO,89.17889,-72.73898,2.0,1.1082289
CLS.JO,89.889534,89.788376,1.0,1.0968349
CPI.JO,89.99004,89.84629,1.0,1.0286124
DSY.JO,89.72088,-88.143845,1.0,1.0166684
EXX.JO,89.382225,-89.39616,1.0,1.1224802
FSR.JO,89.73018,89.03111,1.0,1.1915864
GFI.JO,89.773346,89.83763,1.0,1.0646098
GLN.JO,89.40934,89.54231,1.0,1.1354654
GRT.JO,-88.63272,88.46773,1.0,1.2986395
HAR.JO,89.47897,89.44452,1.0,0.96321774
IMP.JO,89.933426,-89.61484,1.0,1.0422895
INL.JO,89.37628,-88.51687,1.0,1.2231021
INP.JO,89.57243,88.5925,2.0,1.230104
KIO.JO,89.94507,-89.09668,1.0,1.036622
MNP.JO,89.89463,-89.52141,1.0,0.99472517
MRP.JO,-89.88226,-89.86717,1.0,1.0635914
MTN.JO,89.84444,-89.78481,1.0,1.1716316
NED.JO,89.92554,-89.76191,1.0,0.97690725
NPN.JO,89.992584,-89.9612,1.0,1.0110043
NRP.JO,89.34392,-89.11388,1.0,1.1955079
REM.JO,89.76214,-88.63274,1.0,0.98184854
RLO.JO,89.24834,89.241936,1.0,1.1114706
SBK.JO,89.838005,27.925114,2.0,1.1002917
SHP.JO,89.87091,-89.627396,2.0,1.0768962
SLM.JO,89.51222,89.05004,1.0,1.0333494
SOL.JO,89.920006,-89.94202,1.0,1.0142394
VOD.JO,89.770935,-88.930214,1.0,1.1446207
ABG.JO,89.58195,89.836716,1.0,1.0536988
AGL.JO,-89.74434,89.825264,1.0,1.0381092
AMS.JO,89.9451,-89.98198,1.0,1.0499983
APN.JO,-86.05331,-89.880516,2.0,1.091928
BTI.JO,89.90964,89.7485,1.0,1.0312994
BVT.JO,89.17889,-70.50209,2.0,1.1085912
CLS.JO,89.83121,89.788506,1.0,1.0969335
CPI.JO,-89.95769,89.84731,1.0,1.0286856
DSY.JO,88.28113,-88.140526,1.0,1.0166061
EXX.JO,-89.05043,-89.39735,1.0,1.1222955
FSR.JO,89.139336,89.03225,1.0,1.1918442
GFI.JO,89.21809,89.83761,1.0,1.0647109
GLN.JO,-89.05562,89.54225,1.0,1.135445
